id	direction	compartment	gpr	name	enzyme	deltag	reference	equation	definition	ms id	bigg id	kegg id	kegg pathways	metacyc pathways	gprfeat
rxn01213_c0	>	Cytosol_0	(ASE09_RS27270 and Unknown and (ASE09_RS21475 or ASE09_RS22645 or ASE09_RS11205) and Unknown)	GPPSYN-RXN_c0		195.0		(1)  cpd00113[c0] + (1)  cpd00202[c0] => (1)  cpd00012[c0] + (1)  cpd00067[c0] + (1)  cpd00283[c0]	(1)  Isopentenyldiphosphate_c0[c0] + (1)  DMAPP_c0[c0] => (1)  PPi_c0[c0] + (1)  H+_c0[c0] + (1)  Geranyldiphosphate_c0[c0]	rxn01213	DMATT	R01658	Terpenoid backbone biosynthesis	All-Trans-Farnesyl-PP-Biosynthesis|Biosynthesis|Cell-Structure-Biosynthesis|Cell-Wall-Biosynthesis|Cofactor-Biosynthesis|DITERPENOID-SYN|ERGOSTEROL-SYN-PWY|Energy-Metabolism|GGPP-Biosynthesis|Lipid-Biosynthesis|POLYISOPRENSYN-PWY|PWY66-5|Polyprenyl-Biosynthesis|SECONDARY-METABOLITE-BIOSYNTHESIS|Sterol-Biosynthesis|Terpenoid-Biosynthesis	(Unknown) AND (Unknown) AND (fig|1736582.3.peg.5708) AND (fig|1736582.3.peg.4732 OR fig|1736582.3.peg.4480 OR fig|1736582.3.peg.2346)
rxn09953_c0	=	Cytosol_0	(ASE09_RS26480 and ASE09_RS26490 and Unknown and Unknown)	acetyl-CoA:acetoin O-acetyltransferase_c0		0.62		(1)  cpd00003[c0] + (1)  cpd00010[c0] + (1)  cpd00361[c0] <=> (1)  cpd00004[c0] + (1)  cpd00022[c0] + (1)  cpd00067[c0] + (1)  cpd00071[c0]	(1)  NAD_c0[c0] + (1)  CoA_c0[c0] + (1)  ACTN_c0[c0] <=> (1)  NADH_c0[c0] + (1)  Acetyl-CoA_c0[c0] + (1)  H+_c0[c0] + (1)  Acetaldehyde_c0[c0]	rxn09953		R09524		Carbohydrates-Degradation|Degradation	(Unknown) AND (fig|1736582.3.peg.5539) AND (fig|1736582.3.peg.5538) AND (fig|1736582.3.peg.5537)
rxn05092_c0	>	Cytosol_0	ASE09_RS21355	1,2-dihydroxy-5-(methylthio)pent-1-en-3-one:oxygen oxidoreductase (formate-forming)_c0		-131.47		(1)  cpd00007[c0] + (1)  cpd11255[c0] => (1)  cpd00047[c0] + (2)  cpd00067[c0] + (1)  cpd00869[c0]	(1)  O2_c0[c0] + (1)  1,2-dihydroxy-3-keto-5-methylthiopentene_c0[c0] => (1)  Formate_c0[c0] + (2)  H+_c0[c0] + (1)  4-methylthio 2-oxobutyrate_c0[c0]	rxn05092	DKMD2K	R07364	Cysteine and methionine metabolism	Amino-Acid-Biosynthesis|Biosynthesis|Degradation|IND-AMINO-ACID-SYN|METHIONINE-SYN|NUCLEO-DEG	(fig|1736582.3.peg.4454)
rxn00459_c0	=	Cytosol_0	ASE09_RS32910	2-phospho-D-glycerate hydro-lyase (phosphoenolpyruvate-forming)_c0		-0.87		(1)  cpd00482[c0] <=> (1)  cpd00001[c0] + (1)  cpd00061[c0]	(1)  2-Phospho-D-glycerate_c0[c0] <=> (1)  H2O_c0[c0] + (1)  Phosphoenolpyruvate_c0[c0]	rxn00459	ENO	R00658	Glycolysis / Gluconeogenesis|Methane metabolism	ANAEROBIC-RESPIRATION|ANAEROFRUCAT-PWY|ANAGLYCOLYSIS-PWY|ANARESP1-PWY|Biosynthesis|C1-COMPOUNDS|CARBO-BIOSYNTHESIS|CARBOXYLATES-DEG|Carbohydrates-Biosynthesis|Carbohydrates-Degradation|Degradation|Energy-Metabolism|Fermentation|Formaldehyde-Assimilation|GLUCONEO-PWY|GLYCOLYSIS|GLYCOLYSIS-E-D|GLYCOLYSIS-TCA-GLYOX-BYPASS|GLYCOLYSIS-VARIANTS|Gluconeogenesis|NPGLUCAT-PWY|P122-PWY|P124-PWY|P341-PWY|P441-PWY|P461-PWY|Respiration|SECONDARY-METABOLITE-DEGRADATION|SUCROSE-DEG|SUGAR-ALCOHOLS-DEG|Sugar-Derivatives|Sugars-And-Polysaccharides|TCA-VARIANTS|Xylose-Degradation	(fig|1736582.3.peg.6866)
rxn02085_c0	=	Cytosol_0	ASE09_RS32775	4,5-Dihydro-4-oxo-5-imidazolepropanoate hydro-lyase_c0	4.2.1.49	12.3		(1)  cpd00067[c0] + (1)  cpd02311[c0] <=> (1)  cpd00001[c0] + (1)  cpd00581[c0]	(1)  H+_c0[c0] + (1)  4-Imidazolone-5-propanoate_c0[c0] <=> (1)  H2O_c0[c0] + (1)  Urocanate_c0[c0]	rxn02085	URCN	R02914	Histidine metabolism	Amino-Acid-Degradation|Degradation|HISDEG-PWY|HISHP-PWY|HISTIDINE-DEG	(fig|1736582.3.peg.6839)
rxn03932_c0	=	Cytosol_0	(ASE09_RS15125 and ASE09_RS15130)	ATP:5-dehydro-2-deoxy-D-gluconate 6-phosphotransferase_c0		-4.5		(1)  cpd00002[c0] + (1)  cpd04242[c0] <=> (1)  cpd00008[c0] + (1)  cpd00067[c0] + (1)  cpd02721[c0]	(1)  ATP_c0[c0] + (1)  DKH_c0[c0] <=> (1)  ADP_c0[c0] + (1)  H+_c0[c0] + (1)  DKHP_c0[c0]	rxn03932					(fig|1736582.3.peg.3157) AND (fig|1736582.3.peg.3158)
rxn12851_c0	>	Cytosol_0	((ASE09_RS06355 or ASE09_RS13725 or ASE09_RS00450 or ASE09_RS12490 or ASE09_RS00390 or ASE09_RS06750) or ASE09_RS00400 or (ASE09_RS00455 or ASE09_RS06755 or ASE09_RS00395) or ASE09_RS00470 or (ASE09_RS12475 or ASE09_RS24150 or ASE09_RS00410 or ASE09_RS13705))	Gly-Try ABC transporters_c0		2.713		(1)  cpd00001[c0] + (1)  cpd00002[c0] + (1)  cpd15606[e0] => (1)  cpd00008[c0] + (1)  cpd00009[c0] + (1)  cpd00067[c0] + (1)  cpd15606[c0]	(1)  H2O_c0[c0] + (1)  ATP_c0[c0] + (1)  Gly-Tyr_e0[e0] => (1)  ADP_c0[c0] + (1)  Phosphate_c0[c0] + (1)  H+_c0[c0] + (1)  Gly-Tyr_c0[c0]	rxn12851					Unknown
rxn02304_c0	=	Cytosol_0	ASE09_RS09155	protoporphyrinogen-IX:oxygen oxidoreductase_c0				(3)  cpd00007[c0] + (2)  cpd00791[c0] <=> (6)  cpd00001[c0] + (2)  cpd01476[c0]	(3)  O2_c0[c0] + (2)  ProtoporphyrinogenIX_c0[c0] <=> (6)  H2O_c0[c0] + (2)  Protoporphyrin_c0[c0]	rxn02304		R03222	Porphyrin and chlorophyll metabolism	Biosynthesis|CHLOROPHYLL-SYN|Chlorophyll-Biosynthesis|Chlorophyll-a-Biosynthesis|Chlorophyllide-a-Biosynthesis|Cofactor-Biosynthesis|HEME-BIOSYNTHESIS-II|HEME-SYN|PWY0-1415|Porphyrin-Compounds-Biosynthesis	(fig|1736582.3.peg.1905)
rxn00770_c0	=	Cytosol_0	ASE09_RS33150	ATP:D-ribose-5-phosphate diphosphotransferase_c0		-14.03		(1)  cpd00002[c0] + (1)  cpd00101[c0] <=> (1)  cpd00018[c0] + (1)  cpd00067[c0] + (1)  cpd00103[c0]	(1)  ATP_c0[c0] + (1)  ribose-5-phosphate_c0[c0] <=> (1)  AMP_c0[c0] + (1)  H+_c0[c0] + (1)  PRPP_c0[c0]	rxn00770		R01049	Pentose phosphate pathway|Purine metabolism	Biosynthesis|Cell-Structure-Biosynthesis|Cell-Wall-Biosynthesis|Other-biosynthesis|PRPP-Biosynthesis|PRPP-PWY|PWY0-662	(fig|1736582.3.peg.6914)
rxn05902_c0	=	Cytosol_0	ASE09_RS08745	sulphite reductase_c0		6.61		(3)  cpd00001[c0] + (1)  cpd00239[c0] + (3)  cpd11621[c0] <=> (6)  cpd00067[c0] + (1)  cpd00081[c0] + (3)  cpd11620[c0]	(3)  H2O_c0[c0] + (1)  H2S_c0[c0] + (3)  Oxidizedferredoxin_c0[c0] <=> (6)  H+_c0[c0] + (1)  Sulfite_c0[c0] + (3)  Reducedferredoxin_c0[c0]	rxn05902					(fig|1736582.3.peg.1822)
rxn05153_c0	>	Cytosol_0	(ASE09_RS07370 and Unknown and Unknown and Unknown)	sulfate-transporting ATPase_c0		-6.82		(1)  cpd00001[c0] + (1)  cpd00002[c0] + (1)  cpd00048[e0] => (1)  cpd00008[c0] + (1)  cpd00009[c0] + (1)  cpd00048[c0] + (1)  cpd00067[c0]	(1)  H2O_c0[c0] + (1)  ATP_c0[c0] + (1)  Sulfate_e0[e0] => (1)  ADP_c0[c0] + (1)  Phosphate_c0[c0] + (1)  Sulfate_c0[c0] + (1)  H+_c0[c0]	rxn05153	SULabc				Unknown
rxn10945_c0	=	Cytosol_0	(ASE09_RS06400 or ASE09_RS14460)	L-proline transport via diffusion (extracellular to periplasm)_c0		0.0		(1)  cpd00129[c0] <=> (1)  cpd00129[e0]	(1)  L-Proline_c0[c0] <=> (1)  L-Proline_e0[e0]	rxn10945					Unknown
rxn05436_c0	>	Cytosol_0	ASE09_RS19610	10-methyl-trans-dodec-2-enoyl-ACP:NAD+ oxidoreductase (A-specific)_c0		-16.55		(1)  cpd00004[c0] + (1)  cpd00067[c0] + (1)  cpd11510[c0] => (1)  cpd00003[c0] + (1)  cpd11511[c0]	(1)  NADH_c0[c0] + (1)  H+_c0[c0] + (1)  10-methyl-trans-dodec-2-enoyl-ACP_c0[c0] => (1)  NAD_c0[c0] + (1)  10-methyl-dodecanoyl-ACP_c0[c0]	rxn05436					(fig|1736582.3.peg.4079)
rxn05195_c0	>	Cytosol_0	Unknown	ATP phosphohydrolase (ferric-ion-transporting)_c0		-6.82		(1)  cpd00001[c0] + (1)  cpd00002[c0] + (1)  cpd10516[e0] => (1)  cpd00008[c0] + (1)  cpd00009[c0] + (1)  cpd00067[c0] + (1)  cpd10516[c0]	(1)  H2O_c0[c0] + (1)  ATP_c0[c0] + (1)  fe3_e0[e0] => (1)  ADP_c0[c0] + (1)  Phosphate_c0[c0] + (1)  H+_c0[c0] + (1)  fe3_c0[c0]	rxn05195	FE3abc				
rxn05209_c0	=	Cytosol_0	(ASE09_RS29925 or (ASE09_RS11180 or ASE09_RS18270) or (Unknown and (ASE09_RS11180 or ASE09_RS18270)))	TRANS-RXNBWI-115525.ce.maizeexp.NA+_c0		0.0		(1)  cpd00067[c0] + (1)  cpd00971[e0] <=> (1)  cpd00067[e0] + (1)  cpd00971[c0]	(1)  H+_c0[c0] + (1)  Na+_e0[e0] <=> (1)  H+_e0[e0] + (1)  Na+_c0[c0]	rxn05209	NAt3				(fig|1736582.3.peg.6268) AND (fig|1736582.3.peg.3805 OR fig|1736582.3.peg.2342) AND (Unknown) AND (fig|1736582.3.peg.2342 OR fig|1736582.3.peg.3805)
rxn06377_c0	>	Cytosol_0	ASE09_RS05995	glycine:lipoylprotein oxidoreductase (decarboxylating and acceptor-aminomethylating)_c0		2.84		(1)  cpd00033[c0] + (1)  cpd00067[c0] + (1)  cpd12005[c0] => (1)  cpd00011[c0] + (1)  cpd11830[c0]	(1)  Glycine_c0[c0] + (1)  H+_c0[c0] + (1)  Lipoylprotein_c0[c0] => (1)  CO2_c0[c0] + (1)  S-Aminomethyldihydrolipoylprotein_c0[c0]	rxn06377	GCCa	R03425	Glycine, serine and threonine metabolism		(fig|1736582.3.peg.1243)
rxn12822_c0	=	Cytosol_0	ASE09_RS13625	L-glutamate:ferredoxin oxidoreductase (transaminating)_c0		-1.39		(2)  cpd00023[c0] + (2)  cpd11621[c0] <=> (1)  cpd00024[c0] + (1)  cpd00053[c0] + (2)  cpd00067[c0] + (2)  cpd11620[c0]	(2)  L-Glutamate_c0[c0] + (2)  Oxidizedferredoxin_c0[c0] <=> (1)  2-Oxoglutarate_c0[c0] + (1)  L-Glutamine_c0[c0] + (2)  H+_c0[c0] + (2)  Reducedferredoxin_c0[c0]	rxn12822		R00021	Glyoxylate and dicarboxylate metabolism|Nitrogen metabolism		(fig|1736582.3.peg.2851)
rxn02359_c0	=	Cytosol_0	ASE09_RS12665	trans-4-Hydroxy-L-proline:(acceptor) oxidoreductase_c0		-19.84		(1)  cpd00015[c0] + (1)  cpd00851[c0] <=> (1)  cpd00982[c0] + (1)  cpd02625[c0]	(1)  FAD_c0[c0] + (1)  trans-4-Hydroxy-L-proline_c0[c0] <=> (1)  FADH2_c0[c0] + (1)  3-Hydroxy-L-1-pyrroline-5-carboxylate_c0[c0]	rxn02359		R03295	Arginine and proline metabolism		Unknown
rxn10234_c0	=	Cytosol_0	ASE09_RS23395	isotetradecanoyl-phosphatidylserine decarboxylase_c0		7.45		(2)  cpd00067[c0] + (1)  cpd15691[c0] <=> (1)  cpd00011[c0] + (1)  cpd15697[c0]	(2)  H+_c0[c0] + (1)  Diisotetradecanoylphosphatidylserine_c0[c0] <=> (1)  CO2_c0[c0] + (1)  Diisotetradecanoylphosphatidylethanolamine_c0[c0]	rxn10234					(fig|1736582.3.peg.4889)
rxn00175_c0	=	Cytosol_0	(ASE09_RS06115 or ASE09_RS26475 or ASE09_RS06460 or ASE09_RS29930)	Acetate:CoA ligase (AMP-forming)_c0		-20.01		(1)  cpd00002[c0] + (1)  cpd00010[c0] + (1)  cpd00029[c0] <=> (1)  cpd00012[c0] + (1)  cpd00018[c0] + (1)  cpd00022[c0] + (1)  cpd00067[c0]	(1)  ATP_c0[c0] + (1)  CoA_c0[c0] + (1)  Acetate_c0[c0] <=> (1)  PPi_c0[c0] + (1)  AMP_c0[c0] + (1)  Acetyl-CoA_c0[c0] + (1)  H+_c0[c0]	rxn00175	ACS	R00235	Glycolysis / Gluconeogenesis|Methane metabolism|Carbon fixation pathways in prokaryotes	ACETATEUTIL-PWY|Alcohol-Degradation|Amino-Acid-Degradation|CARBOXYLATES-DEG|Degradation|Ethanol-Degradation|GLUDEG-II-PWY|GLUTAMATE-DEG|PWY0-1313|PWY66-161|PWY66-162|PWY66-21|SECONDARY-METABOLITE-DEGRADATION|TERPENOID-DEG	Unknown
rxn10121_c0	=	Cytosol_0	((ASE09_RS16225 or ASE09_RS16230) or (ASE09_RS16290 or ASE09_RS23585 or ASE09_RS33525))	Nitrate reductase (Menaquinol-8) (periplasm)_c0		-181.73		(2)  cpd00067[c0] + (1)  cpd00209[c0] + (1)  cpd15499[c0] <=> (1)  cpd00001[c0] + (2)  cpd00067[e0] + (1)  cpd00075[c0] + (1)  cpd15500[c0]	(2)  H+_c0[c0] + (1)  Nitrate_c0[c0] + (1)  Menaquinol 8_c0[c0] <=> (1)  H2O_c0[c0] + (2)  H+_e0[e0] + (1)  Nitrite_c0[c0] + (1)  Menaquinone 8_c0[c0]	rxn10121	NO3R2				(fig|1736582.3.peg.3380 OR fig|1736582.3.peg.3381)
rxn00312_c0	>	Cytosol_0	ASE09_RS25145	L-Lysine:oxygen 2-oxidoreductase (decarboxylating)_c0	1.13.12.2	-109.26		(1)  cpd00007[c0] + (1)  cpd00039[c0] => (1)  cpd00001[c0] + (1)  cpd00011[c0] + (1)  cpd00729[c0]	(1)  O2_c0[c0] + (1)  L-Lysine_c0[c0] => (1)  H2O_c0[c0] + (1)  CO2_c0[c0] + (1)  5-Aminopentanamide_c0[c0]	rxn00312	LYSMO	R00449	Lysine degradation	Amino-Acid-Degradation|Degradation|LYSINE-DEG	(fig|1736582.3.peg.5253)
rxn05579_c0	=	Cytosol_0	ASE09_RS23450	Glycine betaine transport via proton symport, reversible_c0		0.0		(1)  cpd00067[e0] + (1)  cpd00540[e0] <=> (1)  cpd00067[c0] + (1)  cpd00540[c0]	(1)  H+_e0[e0] + (1)  BET_e0[e0] <=> (1)  H+_c0[c0] + (1)  BET_c0[c0]	rxn05579	GLYBt2r				(fig|1736582.3.peg.4900)
rxn05165_c0	>	Cytosol_0	((ASE09_RS24310 or ASE09_RS30305) or ASE09_RS30320)	nonpolar-amino-acid-transporting ATPase_c0		-6.82		(1)  cpd00001[c0] + (1)  cpd00002[c0] + (1)  cpd00129[e0] => (1)  cpd00008[c0] + (1)  cpd00009[c0] + (1)  cpd00067[c0] + (1)  cpd00129[c0]	(1)  H2O_c0[c0] + (1)  ATP_c0[c0] + (1)  L-Proline_e0[e0] => (1)  ADP_c0[c0] + (1)  Phosphate_c0[c0] + (1)  H+_c0[c0] + (1)  L-Proline_c0[c0]	rxn05165	PROabc				Unknown
rxn05362_c0	>	Cytosol_0	ASE09_RS06655	4-methyl-trans-hex-2-enoyl-ACP:NADP+ oxidoreductase (A-specific)_c0		-16.55		(1)  cpd00005[c0] + (1)  cpd00067[c0] + (1)  cpd11498[c0] => (1)  cpd00006[c0] + (1)  cpd11499[c0]	(1)  NADPH_c0[c0] + (1)  H+_c0[c0] + (1)  4-methyl-trans-hex-2-enoyl-ACP_c0[c0] => (1)  NADP_c0[c0] + (1)  4-methyl-hexanoyl-ACP_c0[c0]	rxn05362					Unknown
rxn10310_c0	=	Cytosol_0	ASE09_RS11760	isoheptadecanoyl-lipoteichoic acid synthesis (n=24), linked, N-acetylglucosamine substituted_c0		-40.8		(24)  cpd00037[c0] + (1)  cpd15749[c0] <=> (24)  cpd00014[c0] + (1)  cpd15767[c0]	(24)  UDP-N-acetylglucosamine_c0[c0] + (1)  Isoheptadecanoyllipoteichoic acid (n=24) , linked, unsubstituted_c0[c0] <=> (24)  UDP_c0[c0] + (1)  Isoheptadecanoyllipoteichoic acid (n=24) , linked, N-acetyl-D-glucosamine_c0[c0]	rxn10310					Unknown
rxn01143_c0	=	Cytosol_0	ASE09_RS07700	ATP:thymidine 5'-phosphotransferase_c0		-14.03		(1)  cpd00002[c0] + (1)  cpd00184[c0] <=> (1)  cpd00008[c0] + (1)  cpd00067[c0] + (1)  cpd00298[c0]	(1)  ATP_c0[c0] + (1)  Thymidine_c0[c0] <=> (1)  ADP_c0[c0] + (1)  H+_c0[c0] + (1)  dTMP_c0[c0]	rxn01143	TMDK1	R01567	Pyrimidine metabolism	Biosynthesis|Metabolic-Clusters|Nucleotide-Biosynthesis|P1-PWY|PUR-NUC-SYN|PWY0-181|PYR-NUC-SYN|Purine-Nucleotides-Salvage|Pyrimidine-Nucleotide-Salvage	(fig|1736582.3.peg.1601)
rxn03513_c0	=	Cytosol_0	ASE09_RS32450	S-adenosyl-L-methionine:precorrin-3B C17-methyltransferase_c0				(1)  cpd00017[c0] + (1)  cpd03833[c0] <=> (1)  cpd00019[c0] + (2)  cpd00067[c0] + (1)  cpd03834[c0]	(1)  S-Adenosyl-L-methionine_c0[c0] + (1)  Precorrin 3B_c0[c0] <=> (1)  S-Adenosyl-homocysteine_c0[c0] + (2)  H+_c0[c0] + (1)  Precorrin 4_c0[c0]	rxn03513	PC17M	R05180	Porphyrin and chlorophyll metabolism	Adenosylcobalamin-Biosynthesis|Biosynthesis|Cobalamin-Biosynthesis|Cofactor-Biosynthesis|P381-PWY|Vitamin-Biosynthesis	Unknown
rxn01647_c0	=	Cytosol_0	ASE09_RS01340	Nicotinate D-ribonucleoside:orthophosphate ribosyltransferase_c0		-10.89		(1)  cpd00009[c0] + (1)  cpd03471[c0] <=> (1)  cpd00067[c0] + (1)  cpd00218[c0] + (1)  cpd00475[c0]	(1)  Phosphate_c0[c0] + (1)  Nicotinate D-ribonucleoside_c0[c0] <=> (1)  H+_c0[c0] + (1)  Niacin_c0[c0] + (1)  Ribose 1-phosphate_c0[c0]	rxn01647		R02295	Nicotinate and nicotinamide metabolism		(fig|1736582.3.peg.284)
rxn10474_c0	=	Cytosol_0	(ASE09_RS00225 or ASE09_RS24075 or ASE09_RS06445)	cobalt (Co+2) transport via diffusion (extracellular to periplasm)_c0		0.0		(1)  cpd00149[c0] <=> (1)  cpd00149[e0]	(1)  Co2+_c0[c0] <=> (1)  Co2+_e0[e0]	rxn10474	COBALTt5				(fig|1736582.3.peg.51 OR fig|1736582.3.peg.5034 OR fig|1736582.3.peg.1339 OR fig|1736582.3.peg.1328)
rxn00260_c0	=	Cytosol_0	(ASE09_RS32225 or ASE09_RS24480 or ASE09_RS17575 or ASE09_RS05470 or ASE09_RS33670 or ASE09_RS29285 or ASE09_RS02550 or ASE09_RS29465 or ASE09_RS28245 or ASE09_RS25450 or ASE09_RS01795)	L-Aspartate:2-oxoglutarate aminotransferase_c0		0.0		(1)  cpd00024[c0] + (1)  cpd00041[c0] <=> (1)  cpd00023[c0] + (1)  cpd00032[c0]	(1)  2-Oxoglutarate_c0[c0] + (1)  L-Aspartate_c0[c0] <=> (1)  L-Glutamate_c0[c0] + (1)  Oxaloacetate_c0[c0]	rxn00260	AAT2_1	R00355	Alanine, aspartate and glutamate metabolism|Carbon fixation in photosynthetic organisms	ASPARTATE-DEG|ASPARTATE-DEG1-PWY|ASPARTATE-SYN|ASPARTATESYN-PWY|ASPASN-PWY|Amino-Acid-Biosynthesis|Amino-Acid-Degradation|Biosynthesis|Degradation|Energy-Metabolism|GLUTAMATE-DEG|GLUTDEG-PWY|IND-AMINO-ACID-SYN|ISOLEUCINE-SYN|MALATE-ASPARTATE-SHUTTLE-PWY|METHIONINE-SYN|Metabolic-Clusters|P4-PWY|PWY0-781|TCA-VARIANTS|THREONINE-BIOSYNTHESIS|THRESYN-PWY	(fig|1736582.3.peg.3662 OR fig|1736582.3.peg.5916 OR fig|1736582.3.peg.533 OR fig|1736582.3.peg.5118 OR fig|1736582.3.peg.5321 OR fig|1736582.3.peg.6727 OR fig|1736582.3.peg.1128 OR fig|1736582.3.peg.378 OR fig|1736582.3.peg.6133 OR fig|1736582.3.peg.7020)
rxn10120_c0	>	Cytosol_0	(ASE09_RS16290 or ASE09_RS23585 or ASE09_RS33525)	Nitrate reductase (Ubiquinol-8) (periplasm)_c0		-17.28		(2)  cpd00067[c0] + (1)  cpd00209[c0] + (1)  cpd15561[c0] => (1)  cpd00001[c0] + (2)  cpd00067[e0] + (1)  cpd00075[c0] + (1)  cpd15560[c0]	(2)  H+_c0[c0] + (1)  Nitrate_c0[c0] + (1)  Ubiquinol-8_c0[c0] => (1)  H2O_c0[c0] + (2)  H+_e0[e0] + (1)  Nitrite_c0[c0] + (1)  Ubiquinone-8_c0[c0]	rxn10120	NO3R1				Unknown
rxn00461_c0	=	Cytosol_0	(ASE09_RS14150 or ASE09_RS09270)	Phosphoenolpyruvate:UDP-N-acetyl-D-glucosamine 1-carboxyvinyl-transferase_c0	2.5.1.7	10.33		(1)  cpd00037[c0] + (1)  cpd00061[c0] <=> (1)  cpd00009[c0] + (1)  cpd02820[c0]	(1)  UDP-N-acetylglucosamine_c0[c0] + (1)  Phosphoenolpyruvate_c0[c0] <=> (1)  Phosphate_c0[c0] + (1)  UDP-N-acetylglucosamine enolpyruvate_c0[c0]	rxn00461	UAGCVT	R00660	Amino sugar and nucleotide sugar metabolism|Peptidoglycan biosynthesis	Acetylmuramoyl-Pentapeptide-Biosynthesis|Antibiotic-Resistance|Biosynthesis|Cell-Structure-Biosynthesis|Cell-Wall-Biosynthesis|Detoxification|PEPTIDOGLYCANSYN-PWY|Peptidoglycan-Biosynthesis	(fig|1736582.3.peg.2960 OR fig|1736582.3.peg.1928)
rxn05613_c0	>	Cytosol_0	(Unknown and ASE09_RS24630 and ASE09_RS24625)	L-methionine S-oxide transport via ABC system_c0		-6.82		(1)  cpd00001[c0] + (1)  cpd00002[c0] + (1)  cpd01914[e0] => (1)  cpd00008[c0] + (1)  cpd00009[c0] + (1)  cpd00067[c0] + (1)  cpd01914[c0]	(1)  H2O_c0[c0] + (1)  ATP_c0[c0] + (1)  L-Methionine S-oxide_e0[e0] => (1)  ADP_c0[c0] + (1)  Phosphate_c0[c0] + (1)  H+_c0[c0] + (1)  L-Methionine S-oxide_c0[c0]	rxn05613	METSabc				(Unknown) AND (fig|1736582.3.peg.5148) AND (fig|1736582.3.peg.5149)
rxn10473_c0	=	Cytosol_0	ASE09_RS30205	chloride (Cl-1) transport via diffusion (extracellular to periplasm)_c0		0.0		(1)  cpd00099[c0] <=> (1)  cpd00099[e0]	(1)  Cl-_c0[c0] <=> (1)  Cl-_e0[e0]	rxn10473	Clt				(fig|1736582.3.peg.6323)
rxn00817_c0	=	Cytosol_0	(ASE09_RS08295 or ASE09_RS25735)	melibiose galactohydrolase_c0		-3.11		(1)  cpd00001[c0] + (1)  cpd03198[c0] <=> (1)  cpd00027[c0] + (1)  cpd00108[c0]	(1)  H2O_c0[c0] + (1)  Melibiose_c0[c0] <=> (1)  D-Glucose_c0[c0] + (1)  Galactose_c0[c0]	rxn00817	DGGH	R01101	Galactose metabolism		(fig|1736582.3.peg.1725 OR fig|1736582.3.peg.5382)
rxn00669_c0	=	Cytosol_0	(Unknown and (ASE09_RS06460 or ASE09_RS26475 or ASE09_RS29930 or ASE09_RS06115))	Propanoate:CoA ligase (ADP-forming)_c0		-1.06		(1)  cpd00002[c0] + (1)  cpd00010[c0] + (1)  cpd00141[c0] <=> (1)  cpd00008[c0] + (1)  cpd00009[c0] + (1)  cpd00086[c0]	(1)  ATP_c0[c0] + (1)  CoA_c0[c0] + (1)  Propionate_c0[c0] <=> (1)  ADP_c0[c0] + (1)  Phosphate_c0[c0] + (1)  Propionyl-CoA_c0[c0]	rxn00669	ACCOAL	R00920	Propanoate metabolism		Unknown
rxn05247_c0	>	Cytosol_0	(ASE09_RS27910 or ASE09_RS05535 or ASE09_RS33640 or ASE09_RS13600 or ASE09_RS06465 or ASE09_RS16470 or ASE09_RS15920 or ASE09_RS27935 or ASE09_RS27870 or ASE09_RS07735 or ASE09_RS03170 or ASE09_RS09755 or ASE09_RS33630 or ASE09_RS17950 or ASE09_RS06320 or ASE09_RS34190 or ASE09_RS14725 or ASE09_RS22030 or ASE09_RS23085 or ASE09_RS09660 or ASE09_RS13680 or ASE09_RS12360)	FACOAL140(ISO)_c0		-4.296		(1)  cpd00002[c0] + (1)  cpd00010[c0] + (1)  cpd11430[c0] => (1)  cpd00012[c0] + (1)  cpd00018[c0] + (1)  cpd11435[c0]	(1)  ATP_c0[c0] + (1)  CoA_c0[c0] + (1)  fa1_c0[c0] => (1)  PPi_c0[c0] + (1)  AMP_c0[c0] + (1)  fa1coa_c0[c0]	rxn05247					(fig|1736582.3.peg.3079 OR fig|1736582.3.peg.2863 OR fig|1736582.3.peg.5853 OR fig|1736582.3.peg.5839 OR fig|1736582.3.peg.4824 OR fig|1736582.3.peg.2016 OR fig|1736582.3.peg.1315 OR fig|1736582.3.peg.1343 OR fig|1736582.3.peg.5848 OR fig|1736582.3.peg.3740 OR fig|1736582.3.peg.7011 OR fig|1736582.3.peg.1142 OR fig|1736582.3.peg.1607 OR fig|1736582.3.peg.2587 OR fig|1736582.3.peg.2035 OR fig|1736582.3.peg.3317)
rxn03136_c0	=	Cytosol_0	ASE09_RS05415	1-(5'-Phosphoribosyl)-5-amino-4-(N-succinocarboxamide)-imidazole AMP-lyase_c0		7.34		(1)  cpd02921[c0] <=> (1)  cpd00067[c0] + (1)  cpd00106[c0] + (1)  cpd02851[c0]	(1)  SAICAR_c0[c0] <=> (1)  H+_c0[c0] + (1)  Fumarate_c0[c0] + (1)  AICAR_c0[c0]	rxn03136	ADE13_1	R04559	Purine metabolism		(fig|1736582.3.peg.1116)
